"","al","al0","al1","ar","bf","cp","f","fa","g","ind","N-me-pyr","o","p","ph","phytol","pyridol","s","short","sy","ter","unk"
"48",0.18791922873351,1.37074182687409,2.11263897676350,1.55441692286657,4.83537361390089,9.32060162282119,8.75870665648557,1.97237540787419,18.5487432485474,0.275803314069813,0.499551661237656,0.130070450772630,1.00640464698043,10.1988543774190,0.478232625393614,0.69773984668881,4.2625636122337,6.6716930088608,14.6761543961041,0.0543274459952105,12.3870871093774
"49",0.190804453642429,1.17991936033070,1.99999704146752,1.49075301861531,5.12848977562014,9.26160535593177,8.71436534379204,1.85245854452283,19.0847560345109,0.276202362459567,0.482674016960169,0.139439747344296,0.993437935850505,10.1805599197913,0.464278797795072,0.572692517751168,4.28862373127215,6.48185768980107,14.5586251554913,0.0528159353974766,12.6056432616523
"50",0.196952652107112,1.32615674984723,2.03585747595720,1.58151485289651,5.55161822543351,8.85626875182237,8.81490855898262,2.17595612770090,18.2011142744101,0.305973322071137,0.407323221356197,0.130608451866919,1.00897090908098,10.9631473996283,0.461449043148953,0.520519201505768,4.35483000486786,6.65497791589107,13.7172656857846,0.063250233706335,12.6713369419342
"51",0.328389370896354,1.62001811424316,2.40348672804993,1.53094086576046,5.32561901636383,9.59123870724146,8.56899584999099,2.17676568633454,17.9076708701359,0.280458380538529,0.515371109654521,0.126656273915015,1.0152898495024,10.5997629241501,0.4997090133241,0.527344972146679,4.35064335389086,7.02944814357418,14.5441772181832,0.0455831056003759,11.0124304465035
"52",0.167716085576471,1.03504246718598,2.26976169961081,1.47989551711993,5.29872654486304,9.07429092749896,8.76144502741479,1.88541931717690,18.5459494073583,0.290341142766746,0.515603248952954,0.152748679713795,1.04429446622829,10.8592387863226,0.388839882882369,0.767559966039056,4.00992103939086,6.39494055053864,14.2572238370640,0.0399280563202316,12.7611133499753
"53",0.161853027965999,1.26468936652733,2.63977776605144,1.43471241987077,5.90844620042363,8.5050433091945,8.5497708194423,2.03231160924058,17.6635399471510,0.327333627692199,0.40046048606973,0.162990321022094,1.02983435793773,10.6238515703942,0.408426101167303,0.668604254641267,4.01491116725689,6.0683081621596,14.3826916753440,0.0395563391352199,13.7128874713122
"54",0.136903369698746,1.08926141727071,2.35699810840145,1.50649992323204,5.51672979416082,8.99585316104772,8.60868660919088,1.83608448631566,18.3031079878842,0.311443410064034,0.487679831782291,0.157913456288141,1.08398394573096,10.7912643633532,0.36383496107942,0.78337128329661,4.01021168882571,6.22116395218071,14.2684338140112,0.0387645106139953,13.1318099255715
"55",0.129515522771392,0.857803850776253,2.14838295805821,1.58707671958477,5.20426463256529,8.99351376570312,8.63334373948999,1.75604632386871,19.0250878502720,0.301716303498672,0.476170382908734,0.148820253643145,1.07149297795418,10.8789826970504,0.356770467120674,0.801344307553048,4.03738666750194,6.38647948994546,13.8667444215373,0.0368389085986424,13.3022177595980
"56",0.197980188700657,1.08505328371139,2.26663928965195,1.49814775005440,6.04151059150771,9.17075647830945,8.92627628552004,2.12170899687224,17.3051107770563,0.338904584143674,0.471412694173019,0.145101067203811,1.09966659180423,11.1246105498569,0.441001662311147,0.732877855479298,4.26592727702192,6.7283219504995,13.8763599590554,0.0444512904625968,12.1181808766044
"57",0.663373899183825,1.64457960522043,2.5212450095564,1.62563168071154,4.47398627306469,10.8137819790477,6.51222974239269,3.94060220053536,16.7418887059081,0.458924896070368,0.440495465403976,0.195495171719241,1.40478691145571,10.6436644327576,0.906245295955227,1.35926226642581,5.26450023097483,7.61276665679148,13.2617465836266,0.00709287631119495,9.50770011688722
"58",0.604028227682565,1.21109282808408,2.45260904920048,1.63000473035111,4.375225241965,10.9969002757265,6.3071358196524,3.67424576813657,17.3656222576331,0.466599495701161,0.457301718077930,0.20069986723447,1.42264113151180,10.9108773186018,0.872717438073818,1.41988801930004,5.29023959985894,7.54248149270863,13.3630767655230,0.00635814408423744,9.43025481089234
"59",0.606995648474142,0.698071016438806,2.75179166117535,1.72095651968706,4.53386049172348,10.4578996882769,6.41307425000774,3.63317123039033,17.49529078332,0.470382976504996,0.431765626206799,0.191038025507223,1.37727801307759,11.4873985328230,0.839072637870292,1.18715229460506,5.1786517029593,7.2245074419349,13.3836324843635,0.00925949732009267,9.90874947733346
"60",0.679331919552145,1.58902409070826,2.68775666597391,1.69070917989593,4.51967962461085,10.4744227109892,6.45588690620652,3.74610279340004,17.1145993372367,0.461169771994279,0.449709033336165,0.188335398297693,1.4088735563127,10.9620952177083,0.856143066729336,1.31874982139280,5.00475752813321,7.48135573069827,13.1406145769441,0.00645220759867465,9.76423086228087
"61",0.586971120060693,2.08380659182015,3.39698405467277,1.79922230273737,4.40831216690189,10.0748531729613,6.02183640425421,2.85037975952151,17.4554510945988,0.509529403055265,0.523376130333689,0.13798694808649,1.46403260314091,12.0867824609076,0.842537897151419,0.89346428326945,4.7493226082356,6.74970534880722,14.0776192857904,0.00322507814819634,9.28460128554514
"62",0.549579405958064,2.43004649943254,3.08228904428371,1.75543010450309,3.96448647424369,10.5952281782523,6.18263025047183,3.25564065046432,17.8892455677567,0.43340032925528,0.587572096998696,0.142811853274655,1.35619703466981,10.9124186131948,0.8663219553042,0.941368429201657,4.88706607595397,6.94173969767361,14.1604850106569,0.00424253378092027,9.0618001946692
"63",0.796508868165284,2.97334369903363,3.47605922264194,1.75395542460069,4.6135334799244,9.95515533719131,6.31631879110034,4.25218601679021,16.2566964710457,0.525925543160831,0.397863459230884,0.135354341182175,1.33360609963558,11.9425578602259,0.824152864495332,0.760261765040528,5.05209223863677,7.17095153242577,12.7383041229093,0.00324179207743572,8.72193107048602
"64",0.601499601452604,1.87705838357791,3.16393258078024,1.79634919257267,4.38747159417270,10.1611728809805,6.17849764259242,3.11115679214681,17.6931699612310,0.476848903411374,0.457328741590674,0.144340583176216,1.34615115250077,11.4733094754860,0.880395373341801,0.825830630812575,5.03112472787677,6.79904751935988,13.8484385201030,0.0029168674376562,9.74395887539633
"65",0.577589104129455,2.03271065953760,3.36723651349961,1.75917141130232,4.46655146718969,10.2031983333482,6.07801535962438,3.09191799404180,17.2666460981916,0.500197352392201,0.522706980646878,0.145504907997013,1.42883859834019,11.4831178488062,0.8209042265669,1.01583203994296,4.91971558761575,6.93337411960981,13.8060718111730,0.00303212488602626,9.57766746115836
"66",0.410460548342051,1.9863959410916,3.0370609436985,1.68711735545960,3.92583960719177,10.1645995306774,5.87315975048697,2.41618506330664,20.3715925919258,0.416799426614161,0.570061946421325,0.138095609960092,1.27414268254585,9.92152870369153,0.791776698581753,0.777739499078895,5.019996144835,6.63196856429597,14.9146843777727,0.008373452963772,9.66242156105858
"67",0.508204842555337,2.4334109665244,3.63845741306830,1.82067724622055,4.30285582006635,9.830213656135,5.81307910301913,2.80799263755236,18.2873298053069,0.492960081344898,0.536216685162544,0.120472688059859,1.42977594526249,11.3659576636148,0.852948619977456,0.718057692030963,4.62939331660873,6.44416983557212,14.5912927856649,0.00658939591312558,9.36994380033981
"68",0.560209578721336,2.49696898605887,3.33895688193489,1.68186897610565,4.04510157950401,10.2472391041237,5.94055254513197,2.85910438775191,18.4836716878736,0.467996699481486,0.640937859192801,0.119247740664356,1.39515079460344,10.5783389488567,0.93139532237764,0.729530114525514,4.81400790721774,6.91067611501858,14.9892937970055,0.00632712560803936,8.76342384824226
"69",0.491280525144164,2.61307266217252,3.48162740435554,1.8047068395903,3.96595938443143,10.0149916250689,5.66494976946136,3.58353191117092,18.1477300555537,0.478090277831182,0.653300662160966,0.126612635080833,1.43130298827743,11.0304898158080,0.837047566719388,0.866558733579432,4.55907548656463,6.5906250361162,14.7225758664344,0.00540745150476751,8.93106330297396
"70",0.561749621418641,2.07901242499198,3.42004899414005,1.79473746770534,4.30242827778264,9.99448830480204,5.86943027125198,2.89292799084651,18.1046707076677,0.508067268252384,0.587393630377056,0.125083513265937,1.46300447483437,11.4485717882199,0.93085017699526,0.798579364173369,4.73428816485544,6.74048703255966,14.5111537065683,0.00541552239232197,9.12761129689912
"71",0.504756755234967,1.78191699621004,3.22348287783372,1.87342406444734,4.90209119925656,9.93744270277895,6.00602966099659,2.89952660165731,17.3603549869125,0.59563338545157,0.510808041607988,0.143377327533185,1.5103544900627,12.1533424898264,0.92164955245764,0.767049521181088,4.618890945089,6.53303783445398,13.9571547149543,0.0168139753495008,9.78286187670474
"72",0.464176503917570,1.41705914981049,3.27681119825735,1.89332216830183,4.30517568840322,10.1926977202712,5.87358626090323,2.67172689370701,18.5313370618332,0.530415961902349,0.686978376304356,0.131206587611549,1.59325467919028,11.5869266294006,0.997382436130122,0.899820549280577,4.43766707011546,6.62682627881646,14.3238404735768,0.0122648700453809,9.54752344222094
"73",0.463480061541628,1.58901373078987,3.44429491777924,1.76599899897381,4.27170282181583,9.97874420281193,5.72793707319211,2.55339629298876,18.8131811595981,0.528409321609851,0.670655443228885,0.137602832882988,1.50302275594833,10.9395044318903,1.02667892079852,0.852033936093362,4.52513287956922,6.39911393667392,15.0554641610716,0.0135218856106808,9.74111023513107
"74",0.584213360894386,1.57162696071104,3.15132006951663,1.81537524409644,4.61982185414826,10.1914952087733,5.9854460610778,3.10145090306967,17.9157181312599,0.600305779442747,0.515400833081848,0.144893874100968,1.52547840146219,11.4982321879006,1.05949807789994,0.754546770065531,4.84097862386197,6.75843559942631,13.9688406068788,0.0139884187446329,9.382933033587
